_id,latLng,name,city,state,country,updatedAt
yeVlx8PTB2,"33.48582409,-111.956239",Arizona Country Club,Phoenix,Arizona,US,2024-02-11T05:00:00.000Z
W0hhPGnk3c,"33.4068634,-111.682466",Arizona Golf Resort & Event Center,Mesa,Arizona,US,2024-02-11T05:00:00.000Z
T9rTs5AEcG,"33.3738051,-111.970188",Arizona Grand Resort & Spa,Phoenix,Arizona,US,2024-02-11T05:00:00.000Z
hjhMxTo9Gc,"32.301712,-110.78387",Arizona National Golf Club,Tucson,Arizona,US,2024-02-11T05:00:00.000Z
TcbuRagMQ6,"33.6418374,-112.443535",Arizona Traditions Golf Club,Surprise,Arizona,US,2024-02-11T05:00:00.000Z
ATtOtFDqpN,"37.0760536,-97.010353",Ark City Golf & Fitness,Arkansas City,Kansas,US,2024-02-11T05:00:00.000Z
TQV6kwmiox,"38.707932,-90.0379689",Arlington Greens Golf Course,Granite City,Illinois,US,2024-02-11T05:00:00.000Z
x3iFcVXPEX,"42.06252389,-88.002387",Arlington Lakes Golf Club (ALGC),Arlington Heights,Illinois,US,2024-02-11T05:00:00.000Z
uYn7sQwAOv,"28.73659909,-81.8829334",Arlington Ridge,Leesburg,Florida,US,2024-02-11T05:00:00.000Z
wncPqUg34g,"28.736705,-81.8836029",Arlington Ridge Golf Club,Leesburg,Florida,US,2024-02-11T05:00:00.000Z
ASXT4PKFxm,"40.2623214,-76.9618225",Armitage Golf Club,Mechanicsburg,Pennsylvania,US,2024-02-11T05:00:00.000Z
c213o9VuZ8,"38.8560063,-77.0774145",Army Navy Country Club,Arlington,Virginia,US,2024-02-11T05:00:00.000Z
Y0THTEuWar,"35.3540375,-86.1700467",Arnold Air Force Base Golf Club,Arnold Air Force Base,Tennessee,US,2024-02-11T05:00:00.000Z
ivhqLKyJoF,"32.9550921,-96.8242137",Arnold Palmer Golf Management,Addison,Texas,US,2024-02-11T05:00:00.000Z
joACmFt773,"28.45825159,-81.510665",Arnold Palmer Invitational,Orlando,Florida,US,2024-02-11T05:00:00.000Z
PrIye3dGJF,"41.0236587,-76.320854",Arnold's Golf Course,Nescopeck,Pennsylvania,US,2024-02-11T05:00:00.000Z
UpFULHiyVQ,"40.011652,-75.4090339",Aronimink Golf Club,Newtown Square,Pennsylvania,US,2024-02-11T05:00:00.000Z
x15fqlihIM,"26.264732,-81.71168",ArrowHead Golf Club,Naples,Florida,US,2024-02-11T05:00:00.000Z
OmMROug0am,"42.1213889,-87.8608333",Arrowhead,Northbrook,Illinois,US,2024-02-11T05:00:00.000Z
gEv1eYuNhU,"44.0497424,-103.264469",Arrowhead,Rapid City,South Dakota,US,2024-02-11T05:00:00.000Z
mNl7pBCiN2,"33.6635315,-112.214203",Arrowhead Country Club,Glendale,Arizona,US,2024-02-11T05:00:00.000Z
cKi9676BjO,"34.4492547,-84.414407",Arrowhead Country Club,Jasper,Georgia,US,2024-02-11T05:00:00.000Z
2Qh38PGDJQ,"32.37859609,-86.1430889",Arrowhead Country Club,Montgomery,Alabama,US,2024-02-11T05:00:00.000Z
xG7CzuFbTh,"33.70982079,-78.9524225",Arrowhead Country Club,Myrtle Beach,South Carolina,US,2024-02-11T05:00:00.000Z
XJDnG6y8Ia,"34.15395739,-117.275927",Arrowhead Country Club,San Bernardino,California,US,2024-02-11T05:00:00.000Z
jFJuDqAFRH,"43.0126864,-78.5274871",Arrowhead Golf Club,Akron,New York,US,2024-02-11T05:00:00.000Z
thoo1cEdir,"45.19782629,-122.58271",Arrowhead Golf Club,Molalla,Oregon,US,2024-02-11T05:00:00.000Z
aFPykA356t,"40.8636111,-81.4094444",Arrowhead Golf Club & Banquet Center,North Canton,Ohio,US,2024-02-11T05:00:00.000Z
dwb3UdgiCA,"39.8682869,-85.7316492",Arrowhead Golf Course,Greenfield,Indiana,US,2024-02-11T05:00:00.000Z
wYWWyD8j0x,"36.85826799,-87.8104971",Arrowhead Golf Course,Cadiz,Kentucky,US,2024-02-11T05:00:00.000Z
eVuJiSGp4K,"39.4520713,-105.078762",Arrowhead Golf Course,Littleton,Colorado,US,2024-02-11T05:00:00.000Z
Rel02g8Ckp,"43.0047187,-85.3706741",Arrowhead Golf Course,Lowell,Michigan,US,2024-02-11T05:00:00.000Z
lVoF2u7TgH,"40.0304299,-91.0722927",Arrowhead Heights Golf Course,Camp Point,Illinois,US,2024-02-11T05:00:00.000Z
fvfBhV0Qkx,"41.1509183,-75.5737991",Arrowhead Lake,Arrowhead Lake,Pennsylvania,US,2024-02-11T05:00:00.000Z
VfbN17DSZS,"40.5599098,-84.1619566",Arrowhead Lakes Resort,Wapakoneta,Ohio,US,2024-02-11T05:00:00.000Z
X1zREFvkMe,"34.1557254,-82.7303221",Arrowhead Pointe Golf Course at Lake Richard B. Russell,Elberton,Georgia,US,2024-02-11T05:00:00.000Z
tsOrenAo2V,"35.16338909,-95.6298923",Arrowhead State Park,Canadian,Oklahoma,US,2024-02-11T05:00:00.000Z
27TpqaufDF,"33.27318539,-117.287597",Arrowood Golf Course,Oceanside,California,US,2024-02-11T05:00:00.000Z
B6LfW3IIMB,"35.13931429,-106.569152",Arroyo Del Oso Golf Course,Albuquerque,New Mexico,US,2024-02-11T05:00:00.000Z
KTdNIvnMCu,"34.11380589,-118.172059",Arroyo Seco Golf Course,South Pasadena,California,US,2024-02-11T05:00:00.000Z
OqHaBetgFt,"33.51947039,-117.671717",Arroyo Trabuco,San Juan Capistrano,California,US,2024-02-11T05:00:00.000Z
eDLspeOBlD,"41.5211584,-90.5483587",Arsenal Island Golf Course & Clubhouse,Rock Island,Illinois,US,2024-02-11T05:00:00.000Z
gqnTYuAEWQ,"37.6977094,-97.3635585",Arthur B. Sim Golf Course,Wichita,Kansas,US,2024-02-11T05:00:00.000Z
BUBq8Xw19H,"32.160526,-80.7295707",Arthur Hills Golf Course,Hilton Head Island,South Carolina,US,2024-02-11T05:00:00.000Z
vsgAbcutYy,"38.57977169,-121.488232",Arts Council,Sacramento,California,US,2024-02-11T05:00:00.000Z
OpBRzRAuac,"31.753642,-106.409669",Ascarate Golf Course,El Paso,Texas,US,2024-02-11T05:00:00.000Z
qTHAEzvggD,"40.61117679,-74.3732222",Ash Brook Golf Course,Scotch Plains,New Jersey,US,2024-02-11T05:00:00.000Z
wq7bv1m4aN,"35.72535,-79.920187",Asheboro Country Club,Asheboro,North Carolina,US,2024-02-11T05:00:00.000Z
9W3Gk7LGVK,"35.57837,-82.5008838",Asheville Municipal Golf Course,Asheville,North Carolina,US,2024-02-11T05:00:00.000Z
BmPGKrenFL,"40.8531532,-82.3031158",Ashland Golf Club,Ashland,Ohio,US,2024-02-11T05:00:00.000Z
k84FZE29Aj,"41.00362399,-96.3972249",Ashland Golf Club,Ashland,Nebraska,US,2024-02-11T05:00:00.000Z
JUZlB57dZa,"37.4356724,-79.8927562",Ashley Plantation Country Club,Daleville,Virginia,US,2024-02-11T05:00:00.000Z
MJBIkAwnMr,"33.5775857,-83.8377148",Ashton Hills Golf Club,Covington,Georgia,US,2024-02-11T05:00:00.000Z
ZiqsGTss2d,"34.451327,-117.232152",Ashwood Golf Course & Grill,Apple Valley,California,US,2024-02-11T05:00:00.000Z
h25Q8EXvqo,"39.4352921,-107.258012",Aspen Glen Club,Carbondale,Colorado,US,2024-02-11T05:00:00.000Z
rDeqRgZQ4y,"39.2011152,-106.846393",Aspen Golf Club,Aspen,Colorado,US,2024-02-11T05:00:00.000Z
dLvAwyCRGN,"41.86134219,-88.1982106",Aspen Ridge Apartments,West Chicago,Illinois,US,2024-02-11T05:00:00.000Z
EO2HmNf3X2,"35.198435,-111.590679",Aspen Valley Golf Club,Flagstaff,Arizona,US,2024-02-11T05:00:00.000Z
wEG70HDTrF,"39.149949,-84.728693",Aston Oaks Drive,North Bend,Ohio,US,2024-02-11T05:00:00.000Z
fheVZJu91U,"46.1023979,-123.921516",Astoria Golf & Country Club,Warrenton,Oregon,US,2024-02-11T05:00:00.000Z
fuFAe4M4DW,"30.0135091,-95.1601702",Atascocita Golf Club,Atascocita,Texas,US,2024-02-11T05:00:00.000Z
KonwINbPVs,"33.9778111,-83.4117134",Athens Country Club,Athens,Georgia,US,2024-02-11T05:00:00.000Z
Unszf3iPyx,"45.9282283,-95.4113356",Atikwa Golf Club,Alexandria,Minnesota,US,2024-02-11T05:00:00.000Z
5OfshjjHPo,"42.8204308,-71.1798934",Atkinson Resort & Country Club,Atkinson,New Hampshire,US,2024-02-11T05:00:00.000Z
r90d7cmLky,"34.00395849,-84.1919496",Atlanta Athletic Club,Johns Creek,Georgia,US,2024-02-11T05:00:00.000Z
T806LxI0Xd,"34.1238179,-84.3536312",Atlanta National Golf Club,Milton,Georgia,US,2024-02-11T05:00:00.000Z
1PLhScQAZg,"30.34096109,-81.4047753",Atlantic Beach Country Club,Atlantic Beach,Florida,US,2024-02-11T05:00:00.000Z
fJrmhzT3qR,"39.37077019,-74.5423292",Atlantic City Country Club,Northfield,New Jersey,US,2024-02-11T05:00:00.000Z
LsIp9jSfrO,"41.79720969,-70.5931904",Atlantic Country Club,Plymouth,Massachusetts,US,2024-02-11T05:00:00.000Z
9L52EvhPc1,"32.1279924,-80.7897876",Atlantic Dunes by Davis Love III,Hilton Head Island,South Carolina,US,2024-02-11T05:00:00.000Z
QpaQQELIUQ,"40.94704919,-72.3361498",Atlantic Golf Club,Bridgehampton,New York,US,2024-02-11T05:00:00.000Z
D9DIWK2FjX,"26.5829336,-80.1804901",Atlantic National Golf Club,Greenacres,Florida,US,2024-02-11T05:00:00.000Z
HWDHxAR1Jk,"26.6013511,-80.0972269",Atlantis Country Club,Atlantis,Florida,US,2024-02-11T05:00:00.000Z
ozGyoOIX39,"43.0947265,-75.5298232",Atunyote,Vernon,New York,US,2024-02-11T05:00:00.000Z
q5srHUoBLX,"42.3902952,-89.0501869",Atwood Homestead Golf Course,Rockford,Illinois,US,2024-02-11T05:00:00.000Z
cConey7XEX,"40.543533,-81.2431079",Atwood Lake Resort,Sherrodsville,Ohio,US,2024-02-11T05:00:00.000Z
MmUtBOuspo,"40.88254159,-79.9291152",Aubrey's Dubbs Dred Golf Course,Butler,Pennsylvania,US,2024-02-11T05:00:00.000Z
vOkPXiwli1,"47.3363194,-122.206526",Auburn Golf Course,Auburn,Washington,US,2024-02-11T05:00:00.000Z
ZnTpryKvCK,"37.67401669,-97.4989223",Auburn Hills Golf Course,Wichita,Kansas,US,2024-02-11T05:00:00.000Z
S35455C8tP,"32.546268,-85.505859",Auburn Links at Mill Creek,Auburn,Alabama,US,2024-02-11T05:00:00.000Z
SHluk4twzp,"32.633071,-85.5060829",Auburn University Club,Auburn,Alabama,US,2024-02-11T05:00:00.000Z
e3mghccRja,"39.003581,-121.148266",Auburn Valley Golf Course & Event Center,Auburn,California,US,2024-02-11T05:00:00.000Z
Vpyca0TpaH,"26.31435819,-81.8131611",Audubon Country Club,Naples,Florida,US,2024-02-11T05:00:00.000Z
9V8iJbNwSL,"38.19989969,-85.7289402",Audubon Country Club,Louisville,Kentucky,US,2024-02-11T05:00:00.000Z
G81XwixDbw,"42.9908721,-78.7692849",Audubon Golf Course Par 3,Williamsville,New York,US,2024-02-11T05:00:00.000Z
XOuNA4rdIu,"41.205468,-84.447154",Auglaize Golf Club,Defiance,Ohio,US,2024-02-11T05:00:00.000Z
CGn16Hg3VF,"33.4827347,-82.0110626",Augusta Country Club,Augusta,Georgia,US,2024-02-11T05:00:00.000Z
TMDumnqmRU,"44.32364709,-69.8772791",Augusta Country Club,Manchester,Maine,US,2024-02-11T05:00:00.000Z
7591YwfXP9,"33.461091,-82.045301",Augusta Municipal Golf Course,Augusta,Georgia,US,2024-02-11T05:00:00.000Z
CPrQTWGKTk,"33.5021365,-82.0226275",Augusta National Golf Club,Augusta,Georgia,US,2024-02-11T05:00:00.000Z
k0eTdP1JDa,"33.3718656,-111.631422",Augusta Ranch Golf Club,Mesa,Arizona,US,2024-02-11T05:00:00.000Z
oc7GHLNbJC,"38.44356649,-77.4767945",Augustine Golf Club,Stafford,Virginia,US,2024-02-11T05:00:00.000Z
fo0wQePf8x,"41.7478713,-88.3556289",Aurora Country Club,Aurora,Illinois,US,2024-02-11T05:00:00.000Z
1CZ3QRIMl8,"41.31317449,-81.3305149",Aurora Golf Club & Country Clb,Aurora,Ohio,US,2024-02-11T05:00:00.000Z
rEFfzU1JGn,"39.7050741,-104.838881",Aurora Hills,Aurora,Colorado,US,2024-02-11T05:00:00.000Z
S2qzGC6AuY,"29.29087299,-95.36336",Austin Bayou Golf Course and RV Park,Danbury,Texas,US,2024-02-11T05:00:00.000Z
Wk4i1Sihbb,"30.34297369,-97.7974091",Austin Country Club,Austin,Texas,US,2024-02-11T05:00:00.000Z
vSKVBfpNin,"43.99149389,-87.8630513",Autumn Ridge Golf Club,Valders,Wisconsin,US,2024-02-11T05:00:00.000Z
GgqmhJxcrb,"41.1883921,-85.1127226",Autumn Ridge Golf Course Inc,Fort Wayne,Indiana,US,2024-02-11T05:00:00.000Z
7IcG1oH1lO,"39.53089089,-84.3788314",Avalon,Middletown,Ohio,US,2024-02-11T05:00:00.000Z
bjtQ0eOoJ9,"35.862034,-84.255455",Avalon Country Club,Lenoir City,Tennessee,US,2024-02-11T05:00:00.000Z
YOK4y6vMZi,"41.05735079,-80.3632011",Avalon Field Club at New Castle,New Castle,Pennsylvania,US,2024-02-11T05:00:00.000Z
CfBRGHLCzG,"39.1184843,-74.7926526",Avalon Golf Club,Middle Township,New Jersey,US,2024-02-11T05:00:00.000Z
HBdMVaJwyI,"48.53531969,-122.327385",Avalon Golf Links,Burlington,Washington,US,2024-02-11T05:00:00.000Z
Alu4CZPVQp,"41.2420764,-80.7189558",Avalon Lakes Golf Course,Warren,Ohio,US,2024-02-11T05:00:00.000Z
ymBJjFS8wT,"26.734096,-81.918758",Avenue Del Tura Golf and Country Club,North Fort Myers,Florida,US,2024-02-11T05:00:00.000Z
61BzTZz3ES,"30.50400669,-97.7706033",Avery Ranch Golf Club,Austin,Texas,US,2024-02-11T05:00:00.000Z
vB0Wrm72sR,"33.1098567,-117.295495",Aviara Golf Club,Carlsbad,California,US,2024-02-11T05:00:00.000Z
eosWusPr9Y,"28.1030378,-82.4712141",Avila Golf and Country Club,Tampa,Florida,US,2024-02-11T05:00:00.000Z
ddbFAGngGs,"35.182863,-120.734276",Avila Beach Golf Resort,Avila Beach,California,US,2024-02-11T05:00:00.000Z
uBKYXVHLse,"39.1592286,-84.4770996",Avon Fields Golf Course,Cincinnati,Ohio,US,2024-02-11T05:00:00.000Z
w4vAjHfjEZ,"41.4603092,-81.9753853",Avon Oaks Country Club,Avon,Ohio,US,2024-02-11T05:00:00.000Z
qFwfrTv86r,"47.7695787,-116.759015",Avondale Golf Club,Hayden Lake,Idaho,US,2024-02-11T05:00:00.000Z
wGgnJWb0KR,"33.7648508,-116.342248",Avondale Golf Club,Palm Desert,California,US,2024-02-11T05:00:00.000Z
N2I5Z9zwSi,"40.59798809,-99.0869445",Awarii Dunes Golf Course,Axtell,Nebraska,US,2024-02-11T05:00:00.000Z
AQVxBI13NW,"44.0783234,-121.348536",Awbrey Glen Drive,Bend,Oregon,US,2024-02-11T05:00:00.000Z
ot6NKxN6lS,"35.4602252,-77.387824",Ayden Golf & Country Club,Ayden,North Carolina,US,2024-02-11T05:00:00.000Z
Yu3c9Gs5lc,"30.703125,-88.1689605",Azalea City Golf Course,Mobile,Alabama,US,2024-02-11T05:00:00.000Z
8oiWhoHgBx,"34.1433476,-117.918799",Azusa Greens Country Club,Azusa,California,US,2024-02-11T05:00:00.000Z
bubI0mpjpl,"26.4273529,-80.1291045",Boca Delray Golf and Country Club,Delray Beach,Florida,US,2024-02-11T05:00:00.000Z
igGhdlmLVm,"39.967955,-83.7743919",BPO Elks Lodge #51,Springfield,Ohio,US,2024-02-11T05:00:00.000Z
L7kmngdC5L,"39.7531372,-89.7461624",Bunn Golf Course,Springfield,Illinois,US,2024-02-11T05:00:00.000Z
3m8zmaV2lZ,"47.714066,-91.9804108",Babbitt Golf Course,Babbitt,Minnesota,US,2024-02-11T05:00:00.000Z
kFJt1Ss6jE,"26.79731499,-81.7330897",Babcock National Golf Club,Punta Gorda,Florida,US,2024-02-11T05:00:00.000Z
mt9GoV5O8f,"28.052082,-82.4729012",Babe Zaharias Golf Course,Tampa,Florida,US,2024-02-11T05:00:00.000Z
Zl9dp5CUH5,"29.9432812,-93.9751662",Babe Zaharias Golf Course,Port Arthur,Texas,US,2024-02-11T05:00:00.000Z
x0K6jSSVzD,"28.8839722,-81.97438",Bacall & Bogart Executive Golf Courses,The Villages,Florida,US,2024-02-11T05:00:00.000Z
QyGiMKEwye,"39.5009775,-75.7602848",Back Creek Golf Club,Middletown,Delaware,US,2024-02-11T05:00:00.000Z
LGYzHbTS0x,"42.6437721,-91.5588911",Backbone Golf & Country Club,Strawberry Point,Iowa,US,2024-02-11T05:00:00.000Z
pp29Qgie92,"31.99566189,-81.0798011",Bacon Park,Savannah,Georgia,US,2024-02-11T05:00:00.000Z
pjjByzWu9r,"44.9783973,-92.5953598",Badlands Golf Course,Roberts,Wisconsin,US,2024-02-11T05:00:00.000Z
YDYHo4eKCU,"44.93259039,-85.6659239",Bahle Farms Golf Course,Suttons Bay,Michigan,US,2024-02-11T05:00:00.000Z
sgFO7kwGGK,"36.2837033,-95.8633842",Bailey Ranch Golf Course,Owasso,Oklahoma,US,2024-02-11T05:00:00.000Z
TGAplGOLHq,"40.9584232,-72.7407447",Baiting Hollow Club,Baiting Hollow,New York,US,2024-02-11T05:00:00.000Z
ZDSffUSoWt,"45.0312377,-93.6070302",Baker National Golf Course,Medina,Minnesota,US,2024-02-11T05:00:00.000Z
SWjHfKHM7J,"41.2567118,-89.9348401",Baker Park Golf Course,Kewanee,Illinois,US,2024-02-11T05:00:00.000Z
YYYtdoNu4h,"35.3837703,-118.94413",Bakersfield Country Club,Bakersfield,California,US,2024-02-11T05:00:00.000Z
PL7temEMHU,"44.8179626,-72.7852554",Bakersfield Country Club,Bakersfield,Vermont,US,2024-02-11T05:00:00.000Z
bXUGWtRNiC,"43.449359,-96.773167",Bakker Crossing Championship Golf Course,Sioux Falls,South Dakota,US,2024-02-11T05:00:00.000Z
QTt2IwVH4e,"34.1724847,-118.491966",Balboa Golf Course,Los Angeles,California,US,2024-02-11T05:00:00.000Z
2YgMOsubuq,"32.7257622,-117.137457",Balboa Park Golf Course,San Diego,California,US,2024-02-11T05:00:00.000Z
NESl6uCMsB,"30.43765729,-97.7812003",Balcones Country Club,Austin,Texas,US,2024-02-11T05:00:00.000Z
lXrautTEUR,"33.8737069,-78.0015308",Bald Head Island,Bald Head Island,North Carolina,US,2024-02-11T05:00:00.000Z
kUrGwDhNhW,"35.461025,-82.1898003",Bald Mountain Golf Course,Lake Lure,North Carolina,US,2024-02-11T05:00:00.000Z
ExFIiCVqL0,"36.08296999,-115.175552",Bali Hai Golf Club,Las Vegas,Nevada,US,2024-02-11T05:00:00.000Z
A6t9XJFVIE,"39.384702,-74.6489869",Ballamor Golf Club,Egg Harbor Township,New Jersey,US,2024-02-11T05:00:00.000Z
IJpQieiyVd,"33.2608135,-86.7561793",Ballantrae Golf Club,Pelham,Alabama,US,2024-02-11T05:00:00.000Z
DAZ8sqTOhh,"35.04649639,-80.8501486",Ballantyne Country Club,Charlotte,North Carolina,US,2024-02-11T05:00:00.000Z
2DBdqkVHUH,"37.0162334,-88.9558923",Ballard County Country Club,La Center,Kentucky,US,2024-02-11T05:00:00.000Z
dm1WISrIeb,"41.9128532,-93.608963",Ballard Golf & Country Club,Huxley,Iowa,US,2024-02-11T05:00:00.000Z
8RrdVqkcJi,"26.8321158,-80.116677",BallenIsles Country Club,Palm Beach Gardens,Florida,US,2024-02-11T05:00:00.000Z
aoLpluHyEo,"43.000723,-73.8709104",Ballston Spa Country Club,Ballston Spa,New York,US,2024-02-11T05:00:00.000Z
BeemusEDIr,"38.605785,-90.538962",Ballwin Golf Course and Events Center,Ballwin,Missouri,US,2024-02-11T05:00:00.000Z
ryHovq8ZGi,"37.2319728,-79.8932832",Ballyhack Golf Club,Roanoke,Virginia,US,2024-02-11T05:00:00.000Z
QvtrKmPaAI,"41.1370858,-74.5833421",Ballyowen Golf Club,Hamburg,New Jersey,US,2024-02-11T05:00:00.000Z
GSeoAF9kai,"46.37273949,-95.6500906",Balmoral Golf Course,Battle Lake,Minnesota,US,2024-02-11T05:00:00.000Z
OlB5MRbLFh,"41.4053548,-87.612904",Balmoral Woods Country Club,Crete,Illinois,US,2024-02-11T05:00:00.000Z
IPSy7zo3Q6,"35.3999293,-83.1236625",Balsam Mountain Preserve,Sylva,North Carolina,US,2024-02-11T05:00:00.000Z
qTjrUANF9C,"39.4405183,-76.6636168",Baltimore Country Club,Timonium,Maryland,US,2024-02-11T05:00:00.000Z
Tvi2IHt3JI,"39.3989525,-76.6014041",Baltimore County Golf,Towson,Maryland,US,2024-02-11T05:00:00.000Z
iZ9HTPDeH0,"40.7245456,-74.327927",Baltusrol,Millburn,New Jersey,US,2024-02-11T05:00:00.000Z
keO29gQtZq,"43.67088599,-116.361379",BanBury Golf Course Eagle,Eagle,Idaho,US,2024-02-11T05:00:00.000Z
s7Abn2aBND,"43.03798529,-124.413868",Bandon Crossings Golf Course,Bandon,Oregon,US,2024-02-11T05:00:00.000Z
H1xgqfEdEx,"43.1879049,-124.390294",Bandon Dunes Golf Resort,Bandon,Oregon,US,2024-02-11T05:00:00.000Z
7NQsyKAaP9,"43.1856558,-124.390962",Bandon Dunes Golf Resort - Bandon Preserve,Bandon,Oregon,US,2024-02-11T05:00:00.000Z
UKD8UOIO9o,"43.1846008,-124.39112",Bandon Dunes Golf Resort - Bandon Trails Golf Course,Bandon,Oregon,US,2024-02-11T05:00:00.000Z
Rd1251AKAT,"43.2022481,-124.383478",Bandon Dunes Golf Resort - Old Macdonald Golf Course,Bandon,Oregon,US,2024-02-11T05:00:00.000Z
Ga4HbWmMry,"43.2209625,-124.388809",Bandon Dunes Sheep Ranch Golf Course,Bandon,Oregon,US,2024-02-11T05:00:00.000Z
tSjVlp6geB,"44.7917959,-68.796893",Bangor Municipal Golf Course,Bangor,Maine,US,2024-02-11T05:00:00.000Z
WedhGC8mBn,"41.51437509,-72.4640834",Banner Estates,East Haddam,Connecticut,US,2024-02-11T05:00:00.000Z
XvI5joFDzP,"26.6560821,-80.191452",Banyan Golf Club,West Palm Beach,Florida,US,2024-02-11T05:00:00.000Z
tmj38D5JWq,"43.25331209,-123.418651",Bar Run Golf + RV Resort,Roseburg,Oregon,US,2024-02-11T05:00:00.000Z
sKC7FOFImr,"43.44862889,-89.7379169",Baraboo Country Club,Baraboo,Wisconsin,US,2024-02-11T05:00:00.000Z
YGYD0JnYVh,"21.3247222,-158.038888",Barbers Point Golf Course,Kapolei,Hawaii,US,2024-02-11T05:00:00.000Z
IH3ofCIQKF,"41.0322161,-81.6609247",Barberton Brookside Country Club,Norton,Ohio,US,2024-02-11T05:00:00.000Z
7fY4FbRhDV,"27.8637797,-82.7500087",Bardmoor Golf & Tennis Club,Seminole,Florida,US,2024-02-11T05:00:00.000Z
PSOIchGN5Z,"37.78973769,-85.4306869",Bardstown Country Club at Maywood,Bardstown,Kentucky,US,2024-02-11T05:00:00.000Z
PjIkJcW8rC,"33.8069096,-78.7526316",Barefoot - Love Golf Course,North Myrtle Beach,South Carolina,US,2024-02-11T05:00:00.000Z
mWp58iNmER,"27.88962029,-80.5282661",Barefoot Bay Golf Course,Micco,Florida,US,2024-02-11T05:00:00.000Z
5fRsTzr2Q0,"33.807026,-78.7526544",Barefoot Resort & Golf,North Myrtle Beach,South Carolina,US,2024-02-11T05:00:00.000Z
jiwYDAFA9V,"42.94041139,-75.4836876",Barker Brook Golf Club,Oriskany Falls,New York,US,2024-02-11T05:00:00.000Z
D9mO8wZIEF,"32.9406296,-116.871154",Barona Creek Golf Club,Lakeside,California,US,2024-02-11T05:00:00.000Z
Rb61ChfMyH,"36.8654103,-86.0695411",Barren River Lake State Park,Lucas,Kentucky,US,2024-02-11T05:00:00.000Z
0r7bb0XAg3,"44.63964079,-67.6198424",Barren View Golf Course,Jonesboro,Maine,US,2024-02-11T05:00:00.000Z
ryfySWaWaD,"41.3273747,-81.354541",Barrington Golf Club,Aurora,Ohio,US,2024-02-11T05:00:00.000Z
JlsVmvEzGT,"32.8852233,-83.8070755",Barrington Hall Golf Club,Macon,Georgia,US,2024-02-11T05:00:00.000Z
OeosElyOk3,"42.1554613,-88.1660899",Barrington Hills Country Club,Barrington,Illinois,US,2024-02-11T05:00:00.000Z
oeouDeKH2v,"42.094035,-78.4207668",Bartlett Country Club,Olean,New York,US,2024-02-11T05:00:00.000Z
KPQVqsFGa1,"41.9949662,-88.1957685",Bartlett Hills Golf Club,Bartlett,Illinois,US,2024-02-11T05:00:00.000Z
CfpZKDdn12,"38.45711199,-121.499713",Bartley Cavanaugh Golf Course,Sacramento,California,US,2024-02-11T05:00:00.000Z
E7W2mGO5GF,"30.285206,-97.8691748",Barton Creek,Barton Creek,Texas,US,2024-02-11T05:00:00.000Z
D6OKABjtpa,"30.45966039,-98.0988024",Barton Creek Country Club at Lakeside,Spicewood,Texas,US,2024-02-11T05:00:00.000Z
enQJB3bSU8,"30.27069509,-97.8756756",Barton Creek Fazio Canyons Golf Course,Austin,Texas,US,2024-02-11T05:00:00.000Z
zfBFdfDxrY,"30.2909805,-97.8614296",Barton Creek Fazio Foothills Golf Course,Barton Creek,Texas,US,2024-02-11T05:00:00.000Z
4TCoa656eO,"44.76553699,-72.169212",Barton Golf Club,Barton,Vermont,US,2024-02-11T05:00:00.000Z
vMKyW8INZi,"42.32376999,-83.7642061",Barton Hills Country Club,Ann Arbor,Michigan,US,2024-02-11T05:00:00.000Z
mK4GB8kdsW,"27.89641469,-81.8431374",Bartow,Bartow,Florida,US,2024-02-11T05:00:00.000Z
zFNKgiGqZT,"33.5190706,-82.2149859",Bartram Trail Golf Club,Evans,Georgia,US,2024-02-11T05:00:00.000Z
MQ3CR6qOym,"29.0931925,-82.0545676",Baseline Golf Course,Ocala,Florida,US,2024-02-11T05:00:00.000Z
FsiTdQILkN,"40.7185012,-74.5385065",Basking Ridge Country Club,Bernards,New Jersey,US,2024-02-11T05:00:00.000Z
ZM1QsD0QKL,"42.6595456,-89.2183338",Bass Creek Golf Club,Janesville,Wisconsin,US,2024-02-11T05:00:00.000Z
isv1AetzBr,"45.3552981,-89.1854321",Bass Lake Golf Course,Deerbrook,Wisconsin,US,2024-02-11T05:00:00.000Z
fMeZ09SRJZ,"38.7008924,-121.009956",Bass Lake Golf Course,Rescue,California,US,2024-02-11T05:00:00.000Z
oIg3nHjQxF,"42.6135637,-70.6420735",Bass Rocks Golf Club,Gloucester,Massachusetts,US,2024-02-11T05:00:00.000Z
uACPUazQBh,"42.9981156,-78.1875167",Batavia,Batavia,New York,US,2024-02-11T05:00:00.000Z
r1fG3oEqx0,"43.0304603,-78.1234664",Batavia Country Club,Batavia,New York,US,2024-02-11T05:00:00.000Z
VdlYC53dPu,"42.3417625,-77.3004684",Bath Country Club,Bath,New York,US,2024-02-11T05:00:00.000Z
